date,symbol,daily_buzz,daily_sentiment,buzz_7d,polarity_7d,sentiment_7d_avg,sentiment_decay
2020-09-14,CTG,0.0,0.0,0.0,0.0,0.0,6.100527189922124e-136
2020-09-15,CTG,0.0,0.0,0.0,0.0,0.0,5.1854481114338046e-136
2020-09-16,CTG,0.0,0.0,0.0,0.0,0.0,4.407630894718734e-136
2020-09-17,CTG,0.0,0.0,0.0,0.0,0.0,3.746486260510924e-136
2020-09-18,CTG,0.0,0.0,0.0,0.0,0.0,3.1845133214342855e-136
2020-09-19,CTG,0.0,0.0,0.0,0.0,0.0,2.7068363232191424e-136
2020-09-20,CTG,0.0,0.0,0.0,0.0,0.0,2.300810874736271e-136
2020-09-21,CTG,0.0,0.0,0.0,0.0,0.0,1.9556892435258304e-136
2020-09-22,CTG,0.0,0.0,0.0,0.0,0.0,1.6623358569969557e-136
2020-09-23,CTG,0.0,0.0,0.0,0.0,0.0,1.4129854784474122e-136
2020-09-24,CTG,0.0,0.0,0.0,0.0,0.0,1.2010376566803004e-136
2020-09-25,CTG,0.0,0.0,0.0,0.0,0.0,1.0208820081782553e-136
2020-09-26,CTG,0.0,0.0,0.0,0.0,0.0,8.67749706951517e-137
2020-09-27,CTG,0.0,0.0,0.0,0.0,0.0,7.375872509087894e-137
2020-09-28,CTG,0.0,0.0,0.0,0.0,0.0,6.26949163272471e-137
2020-09-29,CTG,0.0,0.0,0.0,0.0,0.0,5.329067887816003e-137
2020-09-30,CTG,0.0,0.0,0.0,0.0,0.0,4.5297077046436025e-137
2020-10-01,CTG,0.0,0.0,0.0,0.0,0.0,3.850251548947062e-137
2020-10-02,CTG,0.0,0.0,0.0,0.0,0.0,3.2727138166050025e-137
2020-10-03,CTG,0.0,0.0,0.0,0.0,0.0,2.781806744114252e-137
2020-10-04,CTG,0.0,0.0,0.0,0.0,0.0,2.3645357324971143e-137
2020-10-05,CTG,0.0,0.0,0.0,0.0,0.0,2.009855372622547e-137
2020-10-06,CTG,0.0,0.0,0.0,0.0,0.0,1.708377066729165e-137
2020-10-07,CTG,0.0,0.0,0.0,0.0,0.0,1.4521205067197902e-137
2020-10-08,CTG,0.0,0.0,0.0,0.0,0.0,1.2343024307118217e-137
2020-10-09,CTG,0.0,0.0,0.0,0.0,0.0,1.0491570661050484e-137
2020-10-10,CTG,0.0,0.0,0.0,0.0,0.0,8.917835061892911e-138
2020-10-11,CTG,0.0,0.0,0.0,0.0,0.0,7.580159802608975e-138
2020-10-12,CTG,0.0,0.0,0.0,0.0,0.0,6.443135832217629e-138
2020-10-13,CTG,0.0,0.0,0.0,0.0,0.0,5.476665457384984e-138
2020-10-14,CTG,0.0,0.0,0.0,0.0,0.0,4.655165638777236e-138
2020-10-15,CTG,0.0,0.0,0.0,0.0,0.0,3.956890792960651e-138
2020-10-16,CTG,0.0,0.0,0.0,0.0,0.0,3.363357174016553e-138
2020-10-17,CTG,0.0,0.0,0.0,0.0,0.0,2.85885359791407e-138
2020-10-18,CTG,0.0,0.0,0.0,0.0,0.0,2.4300255582269594e-138
2020-10-19,CTG,0.0,0.0,0.0,0.0,0.0,2.0655217244929154e-138
2020-10-20,CTG,0.0,0.0,0.0,0.0,0.0,1.755693465818978e-138
2020-10-21,CTG,0.0,0.0,0.0,0.0,0.0,1.4923394459461312e-138
2020-10-22,CTG,0.0,0.0,0.0,0.0,0.0,1.2684885290542115e-138
2020-10-23,CTG,0.0,0.0,0.0,0.0,0.0,1.0782152496960798e-138
2020-10-24,CTG,0.0,0.0,0.0,0.0,0.0,9.164829622416679e-139
2020-10-25,CTG,0.0,0.0,0.0,0.0,0.0,7.790105179054176e-139
2020-10-26,CTG,0.0,0.0,0.0,0.0,0.0,6.62158940219605e-139
2020-10-27,CTG,0.0,0.0,0.0,0.0,0.0,5.6283509918666424e-139
2020-10-28,CTG,0.0,0.0,0.0,0.0,0.0,4.784098343086646e-139
2020-10-29,CTG,0.0,0.0,0.0,0.0,0.0,4.066483591623649e-139
2020-10-30,CTG,0.0,0.0,0.0,0.0,0.0,3.4565110528801015e-139
2020-10-31,CTG,0.0,0.0,0.0,0.0,0.0,2.938034394948086e-139
2020-11-01,CTG,0.0,0.0,0.0,0.0,0.0,2.497329235705873e-139
2020-11-02,CTG,0.0,0.0,0.0,0.0,0.0,2.122729850349992e-139
2020-11-03,CTG,0.0,0.0,0.0,0.0,0.0,1.804320372797493e-139
2020-11-04,CTG,0.0,0.0,0.0,0.0,0.0,1.533672316877869e-139
2020-11-05,CTG,0.0,0.0,0.0,0.0,0.0,1.3036214693461886e-139
2020-11-06,CTG,0.0,0.0,0.0,0.0,0.0,1.1080782489442603e-139
2020-11-07,CTG,0.0,0.0,0.0,0.0,0.0,9.418665116026212e-140
2020-11-08,CTG,0.0,0.0,0.0,0.0,0.0,8.005865348622279e-140
2020-11-09,CTG,0.0,0.0,0.0,0.0,0.0,6.804985546328937e-140
2020-11-10,CTG,0.0,0.0,0.0,0.0,0.0,5.784237714379596e-140
2020-11-11,CTG,0.0,0.0,0.0,0.0,0.0,4.916602057222656e-140
2020-11-12,CTG,0.0,0.0,0.0,0.0,0.0,4.179111748639257e-140
2020-11-13,CTG,0.0,0.0,0.0,0.0,0.0,3.5522449863433686e-140
2020-11-14,CTG,0.0,0.0,0.0,0.0,0.0,3.019408238391863e-140
2020-11-15,CTG,0.0,0.0,0.0,0.0,0.0,2.566497002633084e-140
2020-11-16,CTG,0.0,0.0,0.0,0.0,0.0,2.181522452238121e-140
2020-11-17,CTG,0.0,0.0,0.0,0.0,0.0,1.8542940844024028e-140
2020-11-18,CTG,0.0,0.0,0.0,0.0,0.0,1.5761499717420424e-140
2020-11-19,CTG,0.0,0.0,0.0,0.0,0.0,1.339727475980736e-140
2020-11-20,CTG,0.0,0.0,0.0,0.0,0.0,1.1387683545836256e-140
2020-11-21,CTG,0.0,0.0,0.0,0.0,0.0,9.679531013960817e-141
2020-11-22,CTG,0.0,0.0,0.0,0.0,0.0,8.227601361866695e-141
2020-11-23,CTG,0.0,0.0,0.0,0.0,0.0,6.99346115758669e-141
2020-11-24,CTG,0.0,0.0,0.0,0.0,0.0,5.944441983948687e-141
2020-11-25,CTG,0.0,0.0,0.0,0.0,0.0,5.0527756863563834e-141
2020-11-26,CTG,0.0,0.0,0.0,0.0,0.0,4.294859333402926e-141
2020-11-27,CTG,0.0,0.0,0.0,0.0,0.0,3.6506304333924866e-141
2020-11-28,CTG,0.0,0.0,0.0,0.0,0.0,3.1030358683836134e-141
2020-11-29,CTG,0.0,0.0,0.0,0.0,0.0,2.637580488126071e-141
2020-11-30,CTG,0.0,0.0,0.0,0.0,0.0,2.2419434149071602e-141
2020-12-01,CTG,0.0,0.0,0.0,0.0,0.0,1.905651902671086e-141
2020-12-02,CTG,0.0,0.0,0.0,0.0,0.0,1.619804117270423e-141
2020-12-03,CTG,0.0,0.0,0.0,0.0,0.0,1.3768334996798595e-141
2020-12-04,CTG,0.0,0.0,0.0,0.0,0.0,1.1703084747278805e-141
2020-12-05,CTG,0.0,0.0,0.0,0.0,0.0,9.947622035186984e-142
2020-12-06,CTG,0.0,0.0,0.0,0.0,0.0,8.455478729908935e-142
2020-12-07,CTG,0.0,0.0,0.0,0.0,0.0,7.187156920422595e-142
2020-12-08,CTG,0.0,0.0,0.0,0.0,0.0,6.1090833823592055e-142
2020-12-09,CTG,0.0,0.0,0.0,0.0,0.0,5.192720875005325e-142
2020-12-10,CTG,0.0,0.0,0.0,0.0,0.0,4.413812743754526e-142
2020-12-11,CTG,0.0,0.0,0.0,0.0,0.0,3.751740832191347e-142
2020-12-12,CTG,0.0,0.0,0.0,0.0,0.0,3.1889797073626447e-142
2020-12-13,CTG,0.0,0.0,0.0,0.0,0.0,2.710632751258248e-142
2020-12-14,CTG,0.0,0.0,0.0,0.0,0.0,2.3040378385695108e-142
2020-12-15,CTG,0.0,0.0,0.0,0.0,0.0,1.958432162784084e-142
2020-12-16,CTG,0.0,0.0,0.0,0.0,0.0,1.6646673383664714e-142
2020-12-17,CTG,0.0,0.0,0.0,0.0,0.0,1.4149672376115005e-142
2020-12-18,CTG,0.0,0.0,0.0,0.0,0.0,1.2027221519697755e-142
2020-12-19,CTG,0.0,0.0,0.0,0.0,0.0,1.0223138291743091e-142
2020-12-20,CTG,0.0,0.0,0.0,0.0,0.0,8.689667547981628e-143
2020-12-21,CTG,0.0,0.0,0.0,0.0,0.0,7.386217415784384e-143
2020-12-22,CTG,0.0,0.0,0.0,0.0,0.0,6.278284803416726e-143
2020-12-23,CTG,0.0,0.0,0.0,0.0,0.0,5.336542082904217e-143
2020-12-24,CTG,0.0,0.0,0.0,0.0,0.0,4.536060770468584e-143
2020-12-25,CTG,0.0,0.0,0.0,0.0,0.0,3.8556516548982963e-143
2020-12-26,CTG,0.0,0.0,0.0,0.0,0.0,3.2773039066635518e-143
2020-12-27,CTG,0.0,0.0,0.0,0.0,0.0,2.785708320664019e-143
2020-12-28,CTG,0.0,0.0,0.0,0.0,0.0,2.367852072564416e-143
2020-12-29,CTG,0.0,0.0,0.0,0.0,0.0,2.0126742616797536e-143
2020-12-30,CTG,0.0,0.0,0.0,0.0,0.0,1.7107731224277904e-143
2020-12-31,CTG,0.0,0.0,0.0,0.0,0.0,1.4541571540636218e-143
2021-01-01,CTG,0.0,0.0,0.0,0.0,0.0,1.2360335809540786e-143
2021-01-02,CTG,0.0,0.0,0.0,0.0,0.0,1.0506285438109668e-143
2021-01-03,CTG,0.0,0.0,0.0,0.0,0.0,8.930342622393217e-144
2021-01-04,CTG,0.0,0.0,0.0,0.0,0.0,7.590791229034234e-144
2021-01-05,CTG,0.0,0.0,0.0,0.0,0.0,6.452172544679099e-144
2021-01-06,CTG,0.0,0.0,0.0,0.0,0.0,5.484346662977234e-144
2021-01-07,CTG,0.0,0.0,0.0,0.0,0.0,4.6616946635306487e-144
2021-01-08,CTG,0.0,0.0,0.0,0.0,0.0,3.9624404640010515e-144
2021-01-09,CTG,0.0,0.0,0.0,0.0,0.0,3.3680743944008935e-144
2021-01-10,CTG,0.0,0.0,0.0,0.0,0.0,2.862863235240759e-144
2021-01-11,CTG,0.0,0.0,0.0,0.0,0.0,2.4334337499546452e-144
2021-01-12,CTG,0.0,0.0,0.0,0.0,0.0,2.0684186874614483e-144
2021-01-13,CTG,0.0,0.0,0.0,0.0,0.0,1.758155884342231e-144
2021-01-14,CTG,0.0,0.0,0.0,0.0,0.0,1.4944325016908964e-144
2021-01-15,CTG,0.0,0.0,0.0,0.0,0.0,1.2702676264372619e-144
2021-01-16,CTG,0.0,0.0,0.0,0.0,0.0,1.0797274824716726e-144
2021-01-17,CTG,0.0,0.0,0.0,0.0,0.0,9.177683601009217e-145
2021-01-18,CTG,0.0,0.0,0.0,0.0,0.0,7.801031060857834e-145
2021-01-19,CTG,0.0,0.0,0.0,0.0,0.0,6.630876401729159e-145
2021-01-20,CTG,0.0,0.0,0.0,0.0,0.0,5.636244941469785e-145
2021-01-21,CTG,0.0,0.0,0.0,0.0,0.0,4.790808200249317e-145
2021-01-22,CTG,0.0,0.0,0.0,0.0,0.0,4.0721869702119195e-145
2021-01-23,CTG,0.0,0.0,0.0,0.0,0.0,3.461358924680132e-145
2021-01-24,CTG,0.0,0.0,0.0,0.0,0.0,2.942155085978112e-145
2021-01-25,CTG,0.0,0.0,0.0,0.0,0.0,2.5008318230813952e-145
2021-01-26,CTG,0.0,0.0,0.0,0.0,0.0,2.1257070496191858e-145
2021-01-27,CTG,0.0,0.0,0.0,0.0,0.0,1.806850992176308e-145
2021-01-28,CTG,0.0,0.0,0.0,0.0,0.0,1.5358233433498617e-145
2021-01-29,CTG,0.0,0.0,0.0,0.0,0.0,1.3054498418473825e-145
2021-01-30,CTG,0.0,0.0,0.0,0.0,0.0,1.1096323655702751e-145
2021-01-31,CTG,0.0,0.0,0.0,0.0,0.0,9.431875107347338e-146
2021-02-01,CTG,0.0,0.0,0.0,0.0,0.0,8.017093841245236e-146
2021-02-02,CTG,0.0,0.0,0.0,0.0,0.0,6.814529765058451e-146
2021-02-03,CTG,0.0,0.0,0.0,0.0,0.0,5.7923503002996835e-146
2021-02-04,CTG,0.0,0.0,0.0,0.0,0.0,4.923497755254731e-146
2021-02-05,CTG,0.0,0.0,0.0,0.0,0.0,4.184973091966521e-146
2021-02-06,CTG,0.0,0.0,0.0,0.0,0.0,3.557227128171543e-146
2021-02-07,CTG,0.0,0.0,0.0,0.0,0.0,3.0236430589458114e-146
2021-02-08,CTG,0.0,0.0,0.0,0.0,0.0,2.5700966001039394e-146
2021-02-09,CTG,0.0,0.0,0.0,0.0,0.0,2.1845821100883483e-146
2021-02-10,CTG,0.0,0.0,0.0,0.0,0.0,1.856894793575096e-146
2021-02-11,CTG,0.0,0.0,0.0,0.0,0.0,1.5783605745388317e-146
2021-02-12,CTG,0.0,0.0,0.0,0.0,0.0,1.341606488358007e-146
2021-02-13,CTG,0.0,0.0,0.0,0.0,0.0,1.140365515104306e-146
2021-02-14,CTG,0.0,0.0,0.0,0.0,0.0,9.693106878386601e-147
2021-02-15,CTG,0.0,0.0,0.0,0.0,0.0,8.23914084662861e-147
2021-02-16,CTG,0.0,0.0,0.0,0.0,0.0,7.003269719634319e-147
2021-02-17,CTG,0.0,0.0,0.0,0.0,0.0,5.952779261689171e-147
2021-02-18,CTG,0.0,0.0,0.0,0.0,0.0,5.059862372435796e-147
2021-02-19,CTG,0.0,0.0,0.0,0.0,0.0,4.300883016570426e-147
2021-02-20,CTG,0.0,0.0,0.0,0.0,0.0,3.655750564084862e-147
2021-02-21,CTG,0.0,0.0,0.0,0.0,0.0,3.1073879794721325e-147
2021-02-22,CTG,0.0,0.0,0.0,0.0,0.0,2.641279782551313e-147
2021-02-23,CTG,0.0,0.0,0.0,0.0,0.0,2.2450878151686157e-147
2021-02-24,CTG,0.0,0.0,0.0,0.0,0.0,1.9083246428933233e-147
2021-02-25,CTG,0.0,0.0,0.0,0.0,0.0,1.6220759464593248e-147
2021-02-26,CTG,0.0,0.0,0.0,0.0,0.0,1.378764554490426e-147
2021-02-27,CTG,0.0,0.0,0.0,0.0,0.0,1.1719498713168621e-147
2021-02-28,CTG,0.0,0.0,0.0,0.0,0.0,9.961573906193329e-148
2021-03-01,CTG,0.0,0.0,0.0,0.0,0.0,8.46733782026433e-148
2021-03-02,CTG,0.0,0.0,0.0,0.0,0.0,7.19723714722468e-148
2021-03-03,CTG,0.0,0.0,0.0,0.0,0.0,6.1176515751409786e-148
2021-03-04,CTG,0.0,0.0,0.0,0.0,0.0,5.200003838869832e-148
2021-03-05,CTG,0.0,0.0,0.0,0.0,0.0,4.420003263039357e-148
2021-03-06,CTG,0.0,0.0,0.0,0.0,0.0,3.757002773583453e-148
2021-03-07,CTG,0.0,0.0,0.0,0.0,0.0,3.193452357545935e-148
2021-03-08,CTG,0.0,0.0,0.0,0.0,0.0,2.7144345039140448e-148
2021-03-09,CTG,0.0,0.0,0.0,0.0,0.0,2.307269328326938e-148
2021-03-10,CTG,0.0,0.0,0.0,0.0,0.0,1.9611789290778972e-148
2021-03-11,CTG,0.0,0.0,0.0,0.0,0.0,1.6670020897162124e-148
2021-03-12,CTG,0.0,0.0,0.0,0.0,0.0,1.4169517762587805e-148
2021-03-13,CTG,0.0,0.0,0.0,0.0,0.0,1.2044090098199634e-148
2021-03-14,CTG,0.0,0.0,0.0,0.0,0.0,1.0237476583469689e-148
2021-03-15,CTG,0.0,0.0,0.0,0.0,0.0,8.701855095949235e-149
2021-03-16,CTG,0.0,0.0,0.0,0.0,0.0,7.3965768315568496e-149
2021-03-17,CTG,0.0,0.0,0.0,0.0,0.0,6.287090306823322e-149
2021-03-18,CTG,0.0,0.0,0.0,0.0,0.0,5.3440267607998235e-149
2021-03-19,CTG,0.0,0.0,0.0,0.0,0.0,4.54242274667985e-149
2021-03-20,CTG,0.0,0.0,0.0,0.0,0.0,3.8610593346778725e-149
2021-03-21,CTG,0.0,0.0,0.0,0.0,0.0,3.2819004344761916e-149
2021-03-22,CTG,0.0,0.0,0.0,0.0,0.0,2.7896153693047627e-149
2021-03-23,CTG,0.0,0.0,0.0,0.0,0.0,2.3711730639090484e-149
2021-03-24,CTG,0.0,0.0,0.0,0.0,0.0,2.015497104322691e-149
2021-03-25,CTG,0.0,0.0,0.0,0.0,0.0,1.7131725386742873e-149
2021-03-26,CTG,0.0,0.0,0.0,0.0,0.0,1.4561966578731441e-149
2021-03-27,CTG,0.0,0.0,0.0,0.0,0.0,1.2377671591921724e-149
2021-03-28,CTG,0.0,0.0,0.0,0.0,0.0,1.0521020853133466e-149
2021-03-29,CTG,0.0,0.0,0.0,0.0,0.0,8.942867725163445e-150
2021-03-30,CTG,0.0,0.0,0.0,0.0,0.0,7.601437566388929e-150
2021-03-31,CTG,0.0,0.0,0.0,0.0,0.0,6.461221931430589e-150
2021-04-01,CTG,0.0,0.0,0.0,0.0,0.0,5.492038641716001e-150
2021-04-02,CTG,0.0,0.0,0.0,0.0,0.0,4.6682328454586004e-150
2021-04-03,CTG,0.0,0.0,0.0,0.0,0.0,3.96799791863981e-150
2021-04-04,CTG,0.0,0.0,0.0,0.0,0.0,3.3727982308438386e-150
2021-04-05,CTG,0.0,0.0,0.0,0.0,0.0,2.866878496217263e-150
2021-04-06,CTG,0.0,0.0,0.0,0.0,0.0,2.4368467217846734e-150
2021-04-07,CTG,0.0,0.0,0.0,0.0,0.0,2.0713197135169722e-150
2021-04-08,CTG,0.0,0.0,0.0,0.0,0.0,1.7606217564894262e-150
2021-04-09,CTG,0.0,0.0,0.0,0.0,0.0,1.496528493016012e-150
2021-04-10,CTG,0.0,0.0,0.0,0.0,0.0,1.2720492190636102e-150
2021-04-11,CTG,0.0,0.0,0.0,0.0,0.0,1.0812418362040686e-150
2021-04-12,CTG,0.0,0.0,0.0,0.0,0.0,9.190555607734582e-151
2021-04-13,CTG,0.0,0.0,0.0,0.0,0.0,7.811972266574395e-151
2021-04-14,CTG,0.0,0.0,0.0,0.0,0.0,6.640176426588236e-151
2021-04-15,CTG,0.0,0.0,0.0,0.0,0.0,5.6441499626000007e-151
2021-04-16,CTG,0.0,0.0,0.0,0.0,0.0,4.7975274682100006e-151
2021-04-17,CTG,0.0,0.0,0.0,0.0,0.0,4.0778983479785004e-151
2021-04-18,CTG,0.0,0.0,0.0,0.0,0.0,3.466213595781725e-151
2021-04-19,CTG,0.0,0.0,0.0,0.0,0.0,2.9462815564144663e-151
2021-04-20,CTG,0.0,0.0,0.0,0.0,0.0,2.5043393229522964e-151
2021-04-21,CTG,0.0,0.0,0.0,0.0,0.0,2.1286884245094518e-151
2021-04-22,CTG,0.0,0.0,0.0,0.0,0.0,1.809385160833034e-151
2021-04-23,CTG,0.0,0.0,0.0,0.0,0.0,1.5379773867080787e-151
2021-04-24,CTG,0.0,0.0,0.0,0.0,0.0,1.3072807787018668e-151
2021-04-25,CTG,0.0,0.0,0.0,0.0,0.0,1.1111886618965867e-151
2021-04-26,CTG,0.0,0.0,0.0,0.0,0.0,9.445103626120987e-152
2021-04-27,CTG,0.0,0.0,0.0,0.0,0.0,8.028338082202838e-152
2021-04-28,CTG,0.0,0.0,0.0,0.0,0.0,6.8240873698724115e-152
2021-04-29,CTG,0.0,0.0,0.0,0.0,0.0,5.80047426439155e-152
2021-04-30,CTG,0.0,0.0,0.0,0.0,0.0,4.930403124732817e-152
2021-05-01,CTG,0.0,0.0,0.0,0.0,0.0,4.190842656022895e-152
2021-05-02,CTG,0.0,0.0,0.0,0.0,0.0,3.56221625761946e-152
2021-05-03,CTG,0.0,0.0,0.0,0.0,0.0,3.027883818976541e-152
2021-05-04,CTG,0.0,0.0,0.0,0.0,0.0,2.57370124613006e-152
2021-05-05,CTG,0.0,0.0,0.0,0.0,0.0,2.187646059210551e-152
2021-05-06,CTG,0.0,0.0,0.0,0.0,0.0,1.8594991503289684e-152
2021-05-07,CTG,0.0,0.0,0.0,0.0,0.0,1.5805742777796232e-152
2021-05-08,CTG,0.0,0.0,0.0,0.0,0.0,1.3434881361126797e-152
2021-05-09,CTG,0.0,0.0,0.0,0.0,0.0,1.1419649156957776e-152
2021-05-10,CTG,0.0,0.0,0.0,0.0,0.0,9.70670178341411e-153
2021-05-11,CTG,0.0,0.0,0.0,0.0,0.0,8.250696515901994e-153
2021-05-12,CTG,0.0,0.0,0.0,0.0,0.0,7.013092038516695e-153
2021-05-13,CTG,0.0,0.0,0.0,0.0,0.0,5.96112823273919e-153
2021-05-14,CTG,0.0,0.0,0.0,0.0,0.0,5.066958997828311e-153
2021-05-15,CTG,0.0,0.0,0.0,0.0,0.0,4.306915148154064e-153
2021-05-16,CTG,0.0,0.0,0.0,0.0,0.0,3.6608778759309543e-153
2021-05-17,CTG,0.0,0.0,0.0,0.0,0.0,3.111746194541311e-153
2021-05-18,CTG,0.0,0.0,0.0,0.0,0.0,2.644984265360114e-153
2021-05-19,CTG,0.0,0.0,0.0,0.0,0.0,2.248236625556097e-153
2021-05-20,CTG,0.0,0.0,0.0,0.0,0.0,1.9110011317226826e-153
2021-05-21,CTG,0.0,0.0,0.0,0.0,0.0,1.6243509619642801e-153
2021-05-22,CTG,0.0,0.0,0.0,0.0,0.0,1.380698317669638e-153
2021-05-23,CTG,0.0,0.0,0.0,0.0,0.0,1.1735935700191923e-153
2021-05-24,CTG,0.0,0.0,0.0,0.0,0.0,9.975545345163135e-154
2021-05-25,CTG,0.0,0.0,0.0,0.0,0.0,8.479213543388665e-154
2021-05-26,CTG,0.0,0.0,0.0,0.0,0.0,7.207331511880366e-154
2021-05-27,CTG,0.0,0.0,0.0,0.0,0.0,6.12623178509831e-154
2021-05-28,CTG,0.0,0.0,0.0,0.0,0.0,5.207297017333564e-154
2021-05-29,CTG,0.0,0.0,0.0,0.0,0.0,4.426202464733529e-154
2021-05-30,CTG,0.0,0.0,0.0,0.0,0.0,3.7622720950235e-154
2021-05-31,CTG,0.0,0.0,0.0,0.0,0.0,3.1979312807699744e-154
2021-06-01,CTG,0.0,0.0,0.0,0.0,0.0,2.7182415886544783e-154
2021-06-02,CTG,0.0,0.0,0.0,0.0,0.0,2.3105053503563065e-154
2021-06-03,CTG,0.0,0.0,0.0,0.0,0.0,1.9639295478028604e-154
2021-06-04,CTG,0.0,0.0,0.0,0.0,0.0,1.6693401156324313e-154
2021-06-05,CTG,0.0,0.0,0.0,0.0,0.0,1.4189390982875666e-154
2021-06-06,CTG,0.0,0.0,0.0,0.0,0.0,1.2060982335444316e-154
2021-06-07,CTG,0.0,0.0,0.0,0.0,0.0,1.0251834985127668e-154
2021-06-08,CTG,0.0,0.0,0.0,0.0,0.0,8.714059737358517e-155
2021-06-09,CTG,0.0,0.0,0.0,0.0,0.0,7.4069507767547394e-155
2021-06-10,CTG,0.0,0.0,0.0,0.0,0.0,6.295908160241528e-155
2021-06-11,CTG,0.0,0.0,0.0,0.0,0.0,5.351521936205299e-155
2021-06-12,CTG,0.0,0.0,0.0,0.0,0.0,4.548793645774504e-155
2021-06-13,CTG,0.0,0.0,0.0,0.0,0.0,3.8664745989083285e-155
2021-06-14,CTG,0.0,0.0,0.0,0.0,0.0,3.286503409072079e-155
2021-06-15,CTG,0.0,0.0,0.0,0.0,0.0,2.793527897711267e-155
2021-06-16,CTG,0.0,0.0,0.0,0.0,0.0,2.3744987130545767e-155
2021-06-17,CTG,0.0,0.0,0.0,0.0,0.0,2.01832390609639e-155
2021-06-18,CTG,0.0,0.0,0.0,0.0,0.0,1.7155753201819315e-155
2021-06-19,CTG,0.0,0.0,0.0,0.0,0.0,1.4582390221546417e-155
2021-06-20,CTG,0.0,0.0,0.0,0.0,0.0,1.2395031688314455e-155
2021-06-21,CTG,0.0,0.0,0.0,0.0,0.0,1.0535776935067285e-155
2021-06-22,CTG,0.0,0.0,0.0,0.0,0.0,8.955410394807192e-156
2021-06-23,CTG,0.0,0.0,0.0,0.0,0.0,7.612098835586113e-156
2021-06-24,CTG,0.0,0.0,0.0,0.0,0.0,6.470284010248196e-156
2021-06-25,CTG,0.0,0.0,0.0,0.0,0.0,5.499741408710966e-156
2021-06-26,CTG,0.0,0.0,0.0,0.0,0.0,4.674780197404321e-156
2021-06-27,CTG,0.0,0.0,0.0,0.0,0.0,3.9735631677936726e-156
2021-06-28,CTG,0.0,0.0,0.0,0.0,0.0,3.3775286926246216e-156
2021-06-29,CTG,0.0,0.0,0.0,0.0,0.0,2.870899388730928e-156
2021-06-30,CTG,0.0,0.0,0.0,0.0,0.0,2.4402644804212887e-156
2021-07-01,CTG,0.0,0.0,0.0,0.0,0.0,2.0742248083580953e-156
2021-07-02,CTG,0.0,0.0,0.0,0.0,0.0,1.763091087104381e-156
2021-07-03,CTG,0.0,0.0,0.0,0.0,0.0,1.4986274240387238e-156
2021-07-04,CTG,0.0,0.0,0.0,0.0,0.0,1.273833310432915e-156
2021-07-05,CTG,0.0,0.0,0.0,0.0,0.0,1.0827583138679778e-156
2021-07-06,CTG,0.0,0.0,0.0,0.0,0.0,9.20344566787781e-157
2021-07-07,CTG,0.0,0.0,0.0,0.0,0.0,7.822928817696139e-157
2021-07-08,CTG,0.0,0.0,0.0,0.0,0.0,6.649489495041718e-157
2021-07-09,CTG,0.0,0.0,0.0,0.0,0.0,5.65206607078546e-157
2021-07-10,CTG,0.0,0.0,0.0,0.0,0.0,4.804256160167641e-157
2021-07-11,CTG,0.0,0.0,0.0,0.0,0.0,4.0836177361424946e-157
2021-07-12,CTG,0.0,0.0,0.0,0.0,0.0,3.47107507572112e-157
2021-07-13,CTG,0.0,0.0,0.0,0.0,0.0,2.950413814362952e-157
2021-07-14,CTG,0.0,0.0,0.0,0.0,0.0,2.5078517422085087e-157
2021-07-15,CTG,0.0,0.0,0.0,0.0,0.0,2.1316739808772322e-157
2021-07-16,CTG,0.0,0.0,0.0,0.0,0.0,1.8119228837456472e-157
2021-07-17,CTG,0.0,0.0,0.0,0.0,0.0,1.5401344511838e-157
2021-07-18,CTG,0.0,0.0,0.0,0.0,0.0,1.3091142835062301e-157
2021-07-19,CTG,0.0,0.0,0.0,0.0,0.0,1.1127471409802956e-157
2021-07-20,CTG,0.0,0.0,0.0,0.0,0.0,9.458350698332512e-158
2021-07-21,CTG,0.0,0.0,0.0,0.0,0.0,8.039598093582634e-158
2021-07-22,CTG,0.0,0.0,0.0,0.0,0.0,6.833658379545239e-158
2021-07-23,CTG,0.0,0.0,0.0,0.0,0.0,5.808609622613453e-158
2021-07-24,CTG,0.0,0.0,0.0,0.0,0.0,4.937318179221435e-158
2021-07-25,CTG,0.0,0.0,0.0,0.0,0.0,4.19672045233822e-158
2021-07-26,CTG,0.0,0.0,0.0,0.0,0.0,3.567212384487487e-158
2021-07-27,CTG,0.0,0.0,0.0,0.0,0.0,3.032130526814364e-158
2021-07-28,CTG,0.0,0.0,0.0,0.0,0.0,2.5773109477922094e-158
2021-07-29,CTG,0.0,0.0,0.0,0.0,0.0,2.190714305623378e-158
2021-07-30,CTG,0.0,0.0,0.0,0.0,0.0,1.8621071597798714e-158
2021-07-31,CTG,0.0,0.0,0.0,0.0,0.0,1.5827910858128907e-158
2021-08-01,CTG,0.0,0.0,0.0,0.0,0.0,1.345372422940957e-158
2021-08-02,CTG,0.0,0.0,0.0,0.0,0.0,1.1435665594998135e-158
2021-08-03,CTG,0.0,0.0,0.0,0.0,0.0,9.720315755748415e-159
2021-08-04,CTG,0.0,0.0,0.0,0.0,0.0,8.262268392386152e-159
2021-08-05,CTG,0.0,0.0,0.0,0.0,0.0,7.022928133528229e-159
2021-08-06,CTG,0.0,0.0,0.0,0.0,0.0,5.969488913498994e-159
2021-08-07,CTG,0.0,0.0,0.0,0.0,0.0,5.074065576474144e-159
